0	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance1	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0328125	0.0015625	0.0171875	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.1421875	0.5171875	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0171875	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.2046875	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625
1	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance10	0.684	0.004	0.004	0.044000000000000004	0.004	0.004	0.004	0.004	0.004	0.004	0.044000000000000004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.044000000000000004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004
2	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance100	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.012087912087912088	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.07802197802197802	0.001098901098901099	0.03406593406593407	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.6384615384615385	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.08901098901098901	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.001098901098901099	0.09999999999999999	0.001098901098901099	0.001098901098901099
3	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance101	5.58659217877095E-4	5.58659217877095E-4	0.02849162011173184	0.3748603351955307	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	0.006145251396648045	5.58659217877095E-4	5.58659217877095E-4	0.011731843575418994	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	0.006145251396648045	0.006145251396648045	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	0.03407821229050279	0.45865921787709496	0.011731843575418994	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	0.02290502793296089	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	0.011731843575418994	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	0.006145251396648045	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4	5.58659217877095E-4
4	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance102	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.7869565217391304	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.004347826086956522
5	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance103	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.8250000000000001	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718	0.0035714285714285718
6	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance104	0.5583333333333333	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.28055555555555556	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.030555555555555558	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778	0.002777777777777778
7	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance105	7.092198581560284E-4	7.092198581560284E-4	0.014893617021276596	0.007801418439716313	0.02198581560283688	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	0.014893617021276596	0.014893617021276596	7.092198581560284E-4	0.04326241134751773	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	0.07872340425531915	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	0.08581560283687943	7.092198581560284E-4	0.007801418439716313	0.12836879432624115	7.092198581560284E-4	0.007801418439716313	7.092198581560284E-4	0.007801418439716313	7.092198581560284E-4	0.07163120567375886	0.10709219858156029	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	0.21347517730496454	0.007801418439716313	7.092198581560284E-4	7.092198581560284E-4	7.092198581560284E-4	0.02907801418439716	7.092198581560284E-4	7.092198581560284E-4	0.07872340425531915	0.036170212765957444	7.092198581560284E-4
8	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance106	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.7516666666666667	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.13499999999999998	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.018333333333333333	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.018333333333333333	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668	0.0016666666666666668
9	file:/Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_3/Disappearance107	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.05	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.05	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.05	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.05	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.5954545454545455	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546	0.004545454545454546
